Business Id,Reviewer Name,Rating,Text,Time Created
vLPC4i4StmkyKLe2LrQX-A,Kristina V.,4,"I like it. I have been twice and have gotten 2 different things.

First visit: chicken wings and fries with mambo sauce. MAMBO SAUCE. Anyone from the DC...",2016-12-13
vLPC4i4StmkyKLe2LrQX-A,High S.,3,Fast and friendly service. The gentleman behind the bullet proof glass window was friendly. This place is for take out only. There are no chairs and tables...,2019-11-24
vLPC4i4StmkyKLe2LrQX-A,Dale M.,5,So I wanted some quick food and that's what i got. Yelp doesn't really have the menu but I added two perfect pictures of it. It's cheap and good food. There...,2018-06-10
-KfM32STVYND4v_9l1YRug,Chey H.,5,"When this location reopened after COVID-19 closures, I was so thrilled. Prior to March, I stopped by in the winter to warm up with the lamb noddles and...",2020-12-15
-KfM32STVYND4v_9l1YRug,Ryan G.,5,"Truth be told, I was completely unaware of this location until this Labor Day morning. I am so happy that X'ian is open and serving their legendary...",2020-09-07
-KfM32STVYND4v_9l1YRug,Conni M.,5,"With Xian so close, I am planning to try every item on the menu.  Today we had both the lamb and spinach dumplings both with and without the soup....",2020-09-03
0vg2Z-HPwkyVVX613j2ysg,Lingxiao C.,5,"This was my go-to ""comfort food"" spot for both dine-in and delivery when I was living on the UES. After a long day of studying, I would either pop by for a...",2020-09-25
0vg2Z-HPwkyVVX613j2ysg,Isabel L.,5,"Every bit of good, and I'm usually not a fan of fusion spots. The perfect marriage of szechuan and Japanese ramen. I ordered the Tonkotsu pork ramen with...",2020-12-28
0vg2Z-HPwkyVVX613j2ysg,Christine M.,5,"This spot is perfect for takeout to keep you feeling warm and cozy on a chilly NYC evening. We ordered the Tan Tan Ramen, Pan Fried Dumplings, and a small...",2020-12-19
AvTezlpt3GXTdSEnXbHP4w,Nur J.,4,"Ordered takeout for a large group with dietary restrictions and it went off without a hitch thankfully. We ordered a large tray of fried rice, chicken wings...",2021-01-22
AvTezlpt3GXTdSEnXbHP4w,Hanif A.,5,"This place has been an integral part of my childhood; I've been going here since elementary school and now even as a college graduate, it's still my go to...",2021-01-18
AvTezlpt3GXTdSEnXbHP4w,Alisha B.,4,If I want Chinese food this is the place I always think of now. Atmosphere is ok in here but I get food for take out now. On an occasion probably dine in.,2020-11-01
lQ8Fzgji9qmgRXkFcvAsVQ,Annie W.,5,"Got take out for a movie night from here - food was ready to pick up in just 15min! We got the chicken & mushroom, hot and sour, and beef. All there were...",2020-09-06
lQ8Fzgji9qmgRXkFcvAsVQ,Inna S.,4,And here we're back to another delivery covid-19 review. In the beginnig I must say that I'm not a big lover of Chinese but I don't hate it either. I just...,2020-06-16
lQ8Fzgji9qmgRXkFcvAsVQ,Yuchen P.,5,We ordered a takeout for our Friday Game night. The food is really good especially 冒菜！,2020-08-15
wPL0epJzosoFRYox1a5lvA,Semone K.,4,This spot consistently has very decent food and super fast delivery. I usually get a chicken or veggie dish and it always hits the spot. This is my go-to...,2020-11-22
wPL0epJzosoFRYox1a5lvA,Carol V.,5,"Pros:
Hands down the best Chinese food in Washington Heights. The fried rice is real fried rice made fresh with great ingredients, not that nuclear yellow...",2020-05-31
wPL0epJzosoFRYox1a5lvA,Steve G.,5,"All we ordered had nice taste: Chicken n Broccoli, Fried Rice, Wings, Ribs. Ordering easy, good delivery.",2021-02-01
S5VN-lFmTdI5VVQ0qFyfCQ,Aj S.,5,"Best Chinese food in the neighborhood. Cheap, consistent, always good. Family-owned and family-run, they're always nice and the food is ready fast. This has...",2018-12-15
S5VN-lFmTdI5VVQ0qFyfCQ,Jon A.,5,"There are plenty of Chinese places of this ilk in the neighborhood, but this is my spot. I've been coming here for 9 years. 

I used to stop in for lunch...",2014-04-05
S5VN-lFmTdI5VVQ0qFyfCQ,Kat H.,5,"Just discovered this Chinese food gem. Absolutely delicious. I got a pint of shrimp curry for $5.75 w rice! The shrimp are massive, tasty, and there's more...",2014-11-17
lgS9lE0Y9FhzT68zCj5QCw,Nandita K.,4,"Great, tasty food. Ordered takeout and the delivery was super quick...within 10 mins of placing the order I had received the food!! 
The lo mein with...",2020-11-15
lgS9lE0Y9FhzT68zCj5QCw,Cassie L.,5,"Ordered delivery (general tsao and dumplings!). Not only was the food really good, the delivery came early and the food was really hot still! Really happy...",2020-11-22
lgS9lE0Y9FhzT68zCj5QCw,Yurika U.,5,They never disappoint us with braised fish/beef in Chili sauce. We request delivery from the restaurant once a month and we always order same items. lamb...,2020-10-30
s25mujxKWphsyFm0Ji1xYA,Deborah L.,5,Service here is impeccable and very unpretentious. We had a reservation and didn't wait for the table nor were we rushed after. The set up is perfect with...,2020-11-07
s25mujxKWphsyFm0Ji1xYA,Chris P.,3,My friend and I came before the New Year to have dinner.  I took the very first reservation at 5pm.  I arrived 15 minutes early.  It was very cold.  The...,2021-02-07
s25mujxKWphsyFm0Ji1xYA,Stephanie M.,3,Cane here on a Thursday night with a reservation still had to wait 15mins for a seat. The ambiance was nice the servers on point making sure cups are...,2020-09-19
b03GEE_pYlLCdD6yShZKqw,Anais L.,5,I love this place I have been ordering for years a you definitely get your money's worth. It's a takeout or delivery place so you can't eat there but it's...,2018-07-21
b03GEE_pYlLCdD6yShZKqw,Alacie S.,4,I've been eating at this place for yeeeears. Their sesame tofu is delicious I wouldn't get it anywhere else. Waiting for my food as we speak lol,2018-10-22
b03GEE_pYlLCdD6yShZKqw,Donnie F.,3,"I give this place three stars because I only order Chicken, Broccoli, with white rice... That combination is so good from this place. 

Other then that the...",2015-04-09
BbODF2tZuw4xW_RFwMzwRg,Shelley Y.,5,"Got takeout from them twice since Oct 2020. The food was delivered hot and it was delicious. 

I ordered a variety of dishes and enjoyed them all. The...",2020-12-08
BbODF2tZuw4xW_RFwMzwRg,Stuart B.,5,"This place is open!  I ordered takeout from them on Sept 3, 2020.  

The number of Chinese restaurants is quickly diminishing so we have to support those...",2020-09-03
BbODF2tZuw4xW_RFwMzwRg,David V.,5,"Hidden Gem
A little difficult to find because it shares a space with a bar. Needless to say the food was truly delicious. Service was first class. I was not...",2020-10-30
zubN8Ve-RyoljRZV4NRxEQ,Shawna S.,5,"No matter how hard NYC government tries to end Wo Hop's decades of history, they roll with it.
I dined here 2 days before the required quarantine in March...",2020-11-30
zubN8Ve-RyoljRZV4NRxEQ,Jacqueline S.,5,This place will always be my absolute favorite place to get chow fun. It's a true NY staple and I have been eating here my whole life. It's nice that they...,2020-10-04
zubN8Ve-RyoljRZV4NRxEQ,Nandita K.,5,Ever since I moved to NYC three years ago I've heard of this place mentioned during Chinatown/Chinese food discussions but never managed to make my way here...,2020-09-12
KBZQN540Xz6LbXLRVOMc0w,Norman B.,4,"The food at Hunan Delight is Delightful, and very good.
Only problem is DELIVERY.COM.  It is advertised that there is no cost for delivery, but beware, they...",2020-09-20
KBZQN540Xz6LbXLRVOMc0w,Rebecca A.,5,I love this local spot. Always quick delivery and tasty food. I've never been disappointed!,2020-08-28
KBZQN540Xz6LbXLRVOMc0w,Mackenzie O.,5,Some of the best general tsos we've ever had and we've had it a lot! Lots of vegetables and good portions. Timely and pleasant pick up. Will definitely be...,2020-03-17
4NCvsUR3cKLaPgIZJK622w,Janice S.,5,I've been dying to find a Chinese takeout restaurant near me for my Chinese food fix. I'm so blessed to have found this spot. This is amazing fried chicken...,2020-06-19
4NCvsUR3cKLaPgIZJK622w,Kim P.,4,Food is delicious but they're pricey and it mainly be madddd rice when you order something with rice. Other than that it's good,2020-10-11
4NCvsUR3cKLaPgIZJK622w,Francheska N.,5,"I love this Chinese restaurant because they are super fast and even if I want to just order one thing, they deliver it. The food is always good.",2020-06-16
EV2grf7NhNHQTmBXfu1-NA,Chris S.,5,Best Chinese take out in Astoria.  No competition. The only thing I find they are not great at are the ribs / boneless ribs. Great flavor but usually a...,2021-02-12
EV2grf7NhNHQTmBXfu1-NA,Emily N.,5,Best Chinese I've had since moving to Astoria! I love too that everything was SPICY! No watering anything down! They were so professional with the handling...,2020-05-20
EV2grf7NhNHQTmBXfu1-NA,Vinyl I.,5,"Love the food here. Szechuan Wonton, dumplings, general tso(ask for it extra spicy very good!), young chow fried rice, spare rib tips. Delivery is always...",2020-05-27
CKG7LVmSlvI93scyb1aVeg,Lane B.,4,"*Grubhub COVID delivery*

Mr Wonton really came through for me last night when my fridge was empty, and I wanted to fill up on Chinese food!

I...",2020-11-20
CKG7LVmSlvI93scyb1aVeg,Sarah D.,4,"Seriously, why have I not been ordering from here due years? Delicious vegetable rolls with light wrapper and little grease. Beef with broccoli delicious -...",2020-10-17
CKG7LVmSlvI93scyb1aVeg,Jany R.,5,"Solid, reliable, good ass Chinese food. Delivery is so quick idk how they do it, their chicken and broccoli is so good and the chicken is really good...",2021-01-22
hNLfVfnhexy7qegeYY6tkQ,Molly M.,5,Can't believe I am just now leaving a review for Panda. I've been ordering from here for years now and have tried other Chinese take-out spots in the area...,2020-03-25
hNLfVfnhexy7qegeYY6tkQ,Jeanine I.,5,Awesome fresh food!! Great portions!! The lunch special is a deal!!!! This place is the best in the area!! I will be going back for sure (already order 3x...,2021-01-12
hNLfVfnhexy7qegeYY6tkQ,Jonathan C.,5,"I ordered delivery through Yelp: beef sticks and sesame chicken. Pretty good food. Better than I expected from a small takeout place. 

The food arrived 18...",2019-11-12
0GftSP2dRwEzujkv2VKIgA,Brooke Z.,4,"i decided to pick up something from here on my way home, and this place's pad thai really never disappoints me!
-they're available for delivery on caviar,...",2021-02-15
0GftSP2dRwEzujkv2VKIgA,Sherry W.,4,"-BEFORE COVID-
Last time I came in was before Covid with the strict guidelines. I came 2/11/2020 after shopping at Macys. The family was hungry and Wok Wok...",2021-01-28
0GftSP2dRwEzujkv2VKIgA,Sherry F.,5,"I've been getting takeout here pretty often during COVID. The staff has recognized me by now, and they're all so friendly and super accomodating to whatever...",2021-01-26
9gktK6DNHb3k0y-o6nP7pA,Dee G.,5,"I actually really like this place. The food is always fresh, not greasy or gross looking and very clean. Their prices are also affordable. This is actually...",2020-08-27
9gktK6DNHb3k0y-o6nP7pA,Michael A.,2,"Firstly, they forgot an item on my order.
Secondly, the wontons in the wonton soup did not feel fully cooked and barely had anything in them
I've had better...",2018-08-18
9gktK6DNHb3k0y-o6nP7pA,Spencer F.,5,"Fresh tasting chinese food, didn't leave me feeling heavy afterward. Food is similar to what you would find at most Chinese places, and definitely better...",2019-10-28
MzA6gitJKqfW4VrdS7AiQw,Jane N.,5,Got delivery from this place the other night and was blown away. Delivery was quick and everything was so tasty! The crab cheese wontons - described on the...,2021-01-22
MzA6gitJKqfW4VrdS7AiQw,J C.,5,"They're strangely better than any other Chinese-American takeout place. The ingredients and offerings are the same, presumedly, but they're better tasting....",2021-02-03
MzA6gitJKqfW4VrdS7AiQw,Eric Z.,5,Looking for General Tso? Try the Jalapeño Chicken here and prepare to have your mind blown. Hands down the best old school American Chinese takeout in New...,2020-11-07
a52GUjv7jYD3Baa0Ltbytw,H B.,5,"This Spot is so good! Definitely my go - to.
Delivery is super fast and pick up is just as fast!
Efficient and delicious.
Prices are amazing too.
You can...",2020-10-05
a52GUjv7jYD3Baa0Ltbytw,S C.,5,It was very tasty. The general tsos wasn't as spicy as I typically go for but it was still really good. My go to Chinese restaurant was closed and so I went...,2020-09-30
a52GUjv7jYD3Baa0Ltbytw,Amy C.,5,"If I could give this 10 stars I would. Golden dragon is seriously the best takeout Chinese place I've ever been to. They are so quick, and the food is...",2020-02-03
yvdaxotCYEt9HNt7GbERJw,K. D.,4,It's a good hole in the wall american chinese takeout spot. I order often (probably more than I should tbh). Four stars because the food is well prepared...,2020-01-01
yvdaxotCYEt9HNt7GbERJw,Tanya N.,1,"Plain Fried Rice, 11. Shrimp Dumplings French Fries

Food was disgusting overall I would give the food a 1/5 , fries where cold and rice was extremely under...",2019-07-17
yvdaxotCYEt9HNt7GbERJw,Caleb T.,5,Best Chinese in Crown Heights - always fresh. I used to ride my bike to Bushwick to pick up Chinese in my old neighborhood until I found this place a couple...,2019-08-14
vWEKZVPIYFewfqCOkkvVIQ,Ryan S.,4,"If you are looking for a cheap, grubby Chinese food spot in the area, this is the one. Reliable, cheap, and always good. Closed on Tuesdays! Always trips me up.",2020-10-07
vWEKZVPIYFewfqCOkkvVIQ,Jesseca R.,3,"So the food is mixed between really good and very bland, which is why they get a middle rating. 

The white rice is actually good. I know it's hard to rate...",2020-12-06
vWEKZVPIYFewfqCOkkvVIQ,Jackson R.,1,"Lin's not a win 
Tried it despite mixed reviews. The service is lovely. Unfortunately the food is just awful. Ordered Broccoli with garlic sauce. It was...",2020-01-03
1fVp9c5Vw04ig171a_juRw,Caleb S.,5,"Always reliable. Hot and sour soup is my barometer for a Chinese restaurant- if that's good, everything is probably good. Theirs is just right. 

Staff is...",2020-03-15
1fVp9c5Vw04ig171a_juRw,Chanel T.,1,I've eaten from here 100000 times. The food is always good and the lady at the front is always pleasant. Unfortunately last night I found a dead roach in my...,2019-10-25
1fVp9c5Vw04ig171a_juRw,Drew A.,5,"I do like, I really do. The food is great, the service is friendly, and the price is right. I wouldn't think of eating elsewhere.",2020-05-29
wxUTM-FkpCvnoTGJfSXkWg,Hannah M.,4,"As the old proverb says: give a man a fish and he'll eat for a day, give a man China King and he'll eat for a lifetime. In other words, HOLY HELL portion...",2017-11-06
wxUTM-FkpCvnoTGJfSXkWg,Ellen F.,1,"Ok. This place has solid food if you go in person to pick up. If you opt for deliver or Uber eats, Grubhub or even Postmates you will be sadly...",2019-05-30
